ANO_EXERCICIO;COD_REFERENCIA;COD_ESFE;COD_ORUN_O;PRD_TBO0ORUN_1_TIT_CLASSIFICADOR;COD_ORUN_U;PRD_TBO0ORUN_TIT_CLASSIFICADOR;COD_FUNC;PRD_TBO0FUNC_TIT_CLASSIFICADOR;COD_SBFU;PRD_TBO0SBFU_TIT_CLASSIFICADOR;COD_PROG;PRD_TBO0PROG_TIT_CLASSIFICADOR;COD_ACAO;NOM_ACAO;COD_LOCG;NOM_LOCG;COD_BEMS;DES_BEM_SERVICO;COD_UNIDADE_MED;TIT_UNIDADE_MED
2008;891376;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1061;Brasil Escolarizado;89840000;Dinheiro Direto na Escola Para o Ensino Fundamental;89840010;Na Região Norte;7813;Escola apoiada;78;unidade
2008;891371;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1061;Brasil Escolarizado;89840000;Dinheiro Direto na Escola Para o Ensino Fundamental;89840020;Na Região Nordeste;7813;Escola apoiada;78;unidade
2008;891377;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1061;Brasil Escolarizado;89840000;Dinheiro Direto na Escola Para o Ensino Fundamental;89840030;Na Região Sudeste;7813;Escola apoiada;78;unidade
2008;891378;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1061;Brasil Escolarizado;89840000;Dinheiro Direto na Escola Para o Ensino Fundamental;89840040;Na Região Sul;7813;Escola apoiada;78;unidade
2008;891370;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1061;Brasil Escolarizado;89840000;Dinheiro Direto na Escola Para o Ensino Fundamental;89840050;Na Região Centro-Oeste;7813;Escola apoiada;78;unidade
2008;891379;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1061;Brasil Escolarizado;89840000;Dinheiro Direto na Escola Para o Ensino Fundamental;89840053;No Distrito Federal;7813;Escola apoiada;78;unidade
2008;891563;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1336;Brasil Quilombola;89570000;Apoio ao Desenvolvimento da Educação nas Comunidades Remanescentes de Quilombos;89570001;Nacional;0301;Projeto apoiado;1;unidade
2008;891312;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1377;Educação para a Diversidade e Cidadania;87500000;Apoio ao Desenvolvimento da Educação do Campo, das Comunidades Indígenas e Comunidades Tradicionais;87500001;Nacional;0301;Projeto apoiado;1;unidade
2008;891571;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;05090000;Apoio ao Desenvolvimento da Educação Básica;05090001;Nacional;0301;Projeto apoiado;1;unidade
2008;891639;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400001;Nacional;0417;Escola equipada ;2;unidade
2008;891640;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400011;No Estado de Rondônia;0417;Escola equipada ;2;unidade
2008;891641;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400012;No Estado do Acre;0417;Escola equipada ;2;unidade
2008;891642;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400013;No Estado do Amazonas;0417;Escola equipada ;2;unidade
2008;891643;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400014;No Estado de Roraima;0417;Escola equipada ;2;unidade
2008;891644;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400015;No Estado do Pará;0417;Escola equipada ;2;unidade
2008;891645;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400016;No Estado do Amapá;0417;Escola equipada ;2;unidade
2008;891646;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400017;No Estado do Tocantins;0417;Escola equipada ;2;unidade
2008;891647;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400021;No Estado do Maranhão;0417;Escola equipada ;2;unidade
2008;891648;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400022;No Estado do Piauí;0417;Escola equipada ;2;unidade
2008;891649;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400023;No Estado do Ceará;0417;Escola equipada ;2;unidade
2008;891650;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400024;No Estado do Rio Grande do Norte;0417;Escola equipada ;2;unidade
2008;891651;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400025;No Estado da Paraíba;0417;Escola equipada ;2;unidade
2008;891652;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400026;No Estado de Pernambuco;0417;Escola equipada ;2;unidade
2008;891653;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400027;No Estado de Alagoas;0417;Escola equipada ;2;unidade
2008;891654;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400028;No Estado de Sergipe;0417;Escola equipada ;2;unidade
2008;891655;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400029;No Estado da Bahia;0417;Escola equipada ;2;unidade
2008;891656;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400031;No Estado de Minas Gerais;0417;Escola equipada ;2;unidade
2008;891657;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400032;No Estado do Espírito Santo;0417;Escola equipada ;2;unidade
2008;891658;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400033;No Estado do Rio de Janeiro;0417;Escola equipada ;2;unidade
2008;891659;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400035;No Estado de São Paulo;0417;Escola equipada ;2;unidade
2008;891660;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400041;No Estado do Paraná;0417;Escola equipada ;2;unidade
2008;891661;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400042;No Estado de Santa Catarina;0417;Escola equipada ;2;unidade
2008;891662;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400043;No Estado do Rio Grande do Sul;0417;Escola equipada ;2;unidade
2008;891663;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400051;No Estado do Mato Grosso;0417;Escola equipada ;2;unidade
2008;891664;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400052;No Estado de Goiás;0417;Escola equipada ;2;unidade
2008;891665;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400053;No Distrito Federal;0417;Escola equipada ;2;unidade
2008;891666;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86400000;Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;86400054;No Estado do Mato Grosso do Sul;0417;Escola equipada ;2;unidade
2008;891695;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440001;Nacional;7813;Escola apoiada;78;unidade
2008;891696;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440011;No Estado de Rondônia;7813;Escola apoiada;78;unidade
2008;891697;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440012;No Estado do Acre;7813;Escola apoiada;78;unidade
2008;891698;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440013;No Estado do Amazonas;7813;Escola apoiada;78;unidade
2008;891699;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440014;No Estado de Roraima;7813;Escola apoiada;78;unidade
2008;891700;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440015;No Estado do Pará;7813;Escola apoiada;78;unidade
2008;891701;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440016;No Estado do Amapá;7813;Escola apoiada;78;unidade
2008;891702;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440017;No Estado do Tocantins;7813;Escola apoiada;78;unidade
2008;891703;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440021;No Estado do Maranhão;7813;Escola apoiada;78;unidade
2008;891704;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440022;No Estado do Piauí;7813;Escola apoiada;78;unidade
2008;891705;10;26000O;Ministério da Educação;26298U;Fundo Nacional de Desenvolvimento da Educação;12;Educação;361;Ensino Fundamental;1448;Compromisso Todos pela Educação;86440000;Apoio à Reestruturação da Rede Física Pública de Ensino Fundamental;86440023;No Estado do Ceará;7813;Escola apoiada;78;unidade
